2308; Fedora 20 Will Be Named Heisenbug; http://pentamedia.c3d2.de/submit/2013/09/03/fedora20willbenamedheisenbug/; http://pentamedia.c3d2.de/static_media/page_shots/2013/09/03/fedora20willbenamedheisenbug.png
2307; TV-Aufseher will Internet-Fernsehen regulieren; http://pentamedia.c3d2.de/submit/2013/08/09/tv-aufseherwillinternet-fernsehenregulieren/; http://pentamedia.c3d2.de/static_media/page_shots/2013/08/09/tv-aufseherwillinternet-fernsehenregulieren.png
2306; E-Mail Made in Germany; http://pentamedia.c3d2.de/submit/2013/08/09/e-mailmadeingermany/; http://pentamedia.c3d2.de/static_media/page_shots/2013/08/09/e-mailmadeingermany.png
2303; Now an ISP, Google not so hot on net neutrality; http://pentamedia.c3d2.de/submit/2013/07/31/nowanispgooglenotsohotonnetneutrality/; http://pentamedia.c3d2.de/static_media/page_shots/2013/07/31/nowanispgooglenotsohotonnetneutrality.png
2302; US Parent 8296192 B2: Method for making money on the internet; http://pentamedia.c3d2.de/submit/2013/07/29/usparent8296192b2methodformakingmoneyont/; http://pentamedia.c3d2.de/static_media/page_shots/2013/07/29/usparent8296192b2methodformakingmoneyont.png
2300; Google speichert Wlan-Passworter von Android-Handys unverschlusselt; http://pentamedia.c3d2.de/submit/2013/07/23/googlespeichertwlan-passwortervonandroid-handy/; http://pentamedia.c3d2.de/static_media/page_shots/2013/07/23/googlespeichertwlan-passwortervonandroid-handy.png
2299; UK: Regierung kundigt Pornofilter im Internet zum Schutz der Jugend an; http://pentamedia.c3d2.de/submit/2013/07/23/ukregierungkundigtpornofilteriminternetzum/; http://pentamedia.c3d2.de/static_media/page_shots/2013/07/23/ukregierungkundigtpornofilteriminternetzum.png
2297; Paypal sperrt VPN-Anbieter Ipredator; http://pentamedia.c3d2.de/submit/2013/07/23/paypal-ipredator/; http://pentamedia.c3d2.de/static_media/page_shots/2013/07/23/paypalsperrtvpn-anbieteripredator.png
2294; Wie Outlook.com, Skype, Skydrive fur Prism geoffnet wurden; http://pentamedia.c3d2.de/submit/2013/07/23/ms-prim/; http://pentamedia.c3d2.de/static_media/page_shots/2013/07/23/wieoutlookcomskypeskydrivefurprismgeoffne.png
2293; Der Postillon: GEMA erhebt Gebuhren auf PRISM- und Tempora-Telefonmitschnitte; http://pentamedia.c3d2.de/submit/2013/07/23/postillion-gema-prism/; http://pentamedia.c3d2.de/static_media/page_shots/2013/07/23/derpostillongemaerhebtgebuhrenaufprism-und.png
2291; Google hat Geld an Adblock Plus gezahlt, damit die eigene Werbung durch den Filter kommt; http://pentamedia.c3d2.de/submit/2013/07/23/google-adblockplus/; http://pentamedia.c3d2.de/static_media/page_shots/2013/07/23/googlehatgeldanadblockplusgezahltdamitdie.png
2290; George W Bush is Wikipedia's most-edited entry - Telegraph; http://pentamedia.c3d2.de/submit/2013/07/22/georgewbushiswikipediasmost-editedentry-t/; http://pentamedia.c3d2.de/static_media/page_shots/2013/07/22/georgewbushiswikipediasmost-editedentry-t.png
2288; Ubuntu Forums Hacked; http://pentamedia.c3d2.de/submit/2013/07/21/unknowntitle046/; http://pentamedia.c3d2.de/static_media/page_shots/2013/07/21/unknowntitle046.png
2287; SIM Cards Have Finally Been Hacked, And The Flaw Could Affect Millions Of Phones - Forbes; http://pentamedia.c3d2.de/submit/2013/07/21/simcardshavefinallybeenhackedandtheflawc/; http://pentamedia.c3d2.de/static_media/page_shots/2013/07/21/simcardshavefinallybeenhackedandtheflawc.png
2284; Court rules journalists cant keep their sources secret  RT USA; http://pentamedia.c3d2.de/submit/2013/07/20/courtrulesjournalistscantkeeptheirsourcess/; http://pentamedia.c3d2.de/static_media/page_shots/2013/07/20/courtrulesjournalistscantkeeptheirsourcess.png
2282; Hunting license for Fed drones; http://pentamedia.c3d2.de/submit/2013/07/18/huntinglicenseforfeddrones/; http://pentamedia.c3d2.de/static_media/page_shots/2013/07/18/no_page_shot.png
2280; Apple Sued For Porn Addiction: Man Says MacBook Cost His Marriage And Kids; http://pentamedia.c3d2.de/submit/2013/07/15/applesuedforpornaddictionmansaysmacbookco/; http://pentamedia.c3d2.de/static_media/page_shots/2013/07/15/applesuedforpornaddictionmansaysmacbookco.png
2278; To avoid leaks, Russia turns to&#8230; typewriters | Ars Technica; http://pentamedia.c3d2.de/submit/2013/07/13/toavoidleaksrussiaturnsto8230typewriters/; http://pentamedia.c3d2.de/static_media/page_shots/2013/07/13/toavoidleaksrussiaturnsto8230typewriters.png
